range_index,start_timestamp,end_timestamp,duration_ns,sm__inst_executed_realtime.sum.per_cycle_active,sm__cycles_active.sum,l1tex__t_bytes.sum,sm__inst_executed_realtime.sum,dram__bytes.sum,dram__cycles_active.sum
54,1765294546043431229,1765294546056666018,13234789,0.000000,0.000000,0.000000,0.000000,17249536.000000,2156192.000000
55,1765294546056666018,1765294546060602284,3936266,0.000000,0.000000,0.000000,0.000000,229376.000000,28672.000000
56,1765294546060602284,1765294546064538806,3936522,0.000000,0.000000,0.000000,0.000000,8931840.000000,1116480.000000
57,1765294546064538806,1765294546074793002,10254196,0.000000,0.000000,0.000000,0.000000,8497408.000000,1062176.000000
58,1765294546074793002,1765294546078774165,3981163,0.000000,0.000000,0.000000,0.000000,335872.000000,41984.000000
59,1765294546078774165,1765294546082710431,3936266,0.000000,0.000000,0.000000,0.000000,305408.000000,38176.000000
60,1765294546082710431,1765294546086646665,3936234,0.000000,0.000000,0.000000,0.000000,9401600.000000,1175200.000000
61,1765294546086646665,1765294546095710877,9064212,0.000000,0.000000,0.000000,0.000000,8558848.000000,1069856.000000
62,1765294546095710877,1765294546108172109,12461232,0.000000,0.000000,0.000000,0.000000,8583680.000000,1072960.000000
63,1765294546108172109,1765294546117206720,9034611,0.000000,0.000000,0.000000,0.000000,8699392.000000,1087424.000000
64,1765294546117206720,1765294546121143178,3936458,0.000000,0.000000,0.000000,0.000000,229120.000000,28640.000000
65,1765294546121143178,1765294546125079316,3936138,0.000000,0.000000,0.000000,0.000000,8999680.000000,1124960.000000
66,1765294546125079316,1765294546133555577,8476261,0.000000,0.000000,0.000000,0.000000,23040.000000,2880.000000
67,1765294546133555577,1765294546138348570,4792993,0.000000,0.000000,0.000000,0.000000,8731392.000000,1091424.000000
68,1765294546138348570,1765294546142284484,3935914,0.000000,0.000000,0.000000,0.000000,227584.000000,28448.000000
69,1765294546142284484,1765294546155516424,13231940,0.000000,0.000000,0.000000,0.000000,17373696.000000,2171712.000000
70,1765294546155516424,1765294546159452946,3936522,0.000000,0.000000,0.000000,0.000000,297216.000000,37152.000000
71,1765294546159452946,1765294546163389564,3936618,0.000000,0.000000,0.000000,0.000000,385024.000000,48128.000000
72,1765294546163389564,1765294546175546659,12157095,0.000000,0.000000,0.000000,0.000000,17084416.000000,2135552.000000
73,1765294546175546659,1765294546181709353,6162694,0.000000,0.000000,0.000000,0.000000,76288.000000,9536.000000
74,1765294546181709353,1765294546193092636,11383283,0.000000,0.000000,0.000000,0.000000,8809728.000000,1101216.000000
75,1765294546193092636,1765294546198844983,5752347,0.000000,0.000000,0.000000,0.000000,10393600.000000,1299200.000000
76,1765294546198844983,1765294546213980815,15135832,0.000000,0.000000,0.000000,0.000000,17118208.000000,2139776.000000
77,1765294546213980815,1765294546220165013,6184198,0.000000,0.000000,0.000000,0.000000,84480.000000,10560.000000
78,1765294546220165013,1765294546234000298,13835285,0.000000,0.000000,0.000000,0.000000,16969984.000000,2121248.000000
79,1765294546234000298,1765294546238210171,4209873,0.000000,0.000000,0.000000,0.000000,314624.000000,39328.000000
80,1765294546238210171,1765294546242146949,3936778,0.000000,0.000000,0.000000,0.000000,223744.000000,27968.000000
81,1765294546242146949,1765294546252300151,10153202,0.000000,0.000000,0.000000,0.000000,8984832.000000,1123104.000000
82,1765294546252300151,1765294546257842860,5542709,0.000000,0.000000,0.000000,0.000000,8664576.000000,1083072.000000
83,1765294546257842860,1765294546261779542,3936682,0.000000,0.000000,0.000000,0.000000,188416.000000,23552.000000
84,1765294546261779542,1765294546270453344,8673802,0.000000,0.000000,0.000000,0.000000,8835328.000000,1104416.000000
85,1765294546270453344,1765294546278043948,7590604,0.000000,0.000000,0.000000,0.000000,8506368.000000,1063296.000000
86,1765294546278043948,1765294546283103572,5059624,0.000000,0.000000,0.000000,0.000000,293632.000000,36704.000000
87,1765294546283103572,1765294546293869270,10765698,0.000000,0.000000,0.000000,0.000000,14821120.000000,1852640.000000
88,1765294546293869270,1765294546299969019,6099749,0.000000,0.000000,0.000000,0.000000,2501120.000000,312640.000000
89,1765294546299969019,1765294546315369305,15400286,0.000000,0.000000,0.000000,0.000000,17016064.000000,2127008.000000
90,1765294546315369305,1765294546324320554,8951249,0.000000,0.000000,0.000000,0.000000,8559104.000000,1069888.000000
91,1765294546324320554,1765294546335405653,11085099,0.000000,0.000000,0.000000,0.000000,8494336.000000,1061792.000000
0,1765294546335405653,1765294546339341439,3935786,0.000000,0.000000,0.000000,0.000000,387072.000000,48384.000000
1,1765294546339341439,1765294546343277353,3935914,0.000000,0.000000,0.000000,0.000000,369920.000000,46240.000000
2,1765294546343277353,1765294546356659409,13382056,0.000000,0.000000,0.000000,0.000000,17112320.000000,2139040.000000
3,1765294546356659409,1765294546366039470,9380061,0.000000,0.000000,0.000000,0.000000,8566272.000000,1070784.000000
4,1765294546366039470,1765294546376414629,10375159,0.000000,0.000000,0.000000,0.000000,8489216.000000,1061152.000000
5,1765294546376414629,1765294546382156736,5742107,0.000000,0.000000,0.000000,0.000000,103424.000000,12928.000000
6,1765294546382156736,1765294546393682487,11525751,0.000000,0.000000,0.000000,0.000000,8721152.000000,1090144.000000
7,1765294546393682487,1765294546400221095,6538608,0.000000,0.000000,0.000000,0.000000,8596480.000000,1074560.000000
8,1765294546400221095,1765294546415897805,15676710,0.000000,0.000000,0.000000,0.000000,17036032.000000,2129504.000000
9,1765294546415897805,1765294546424375281,8477476,0.000000,0.000000,0.000000,0.000000,8554496.000000,1069312.000000
10,1765294546424375281,1765294546434597476,10222195,0.000000,0.000000,0.000000,0.000000,8476416.000000,1059552.000000
11,1765294546434597476,1765294546441047634,6450158,0.000000,0.000000,0.000000,0.000000,293120.000000,36640.000000
12,1765294546441047634,1765294546444984156,3936522,0.000000,0.000000,0.000000,0.000000,8686336.000000,1085792.000000
13,1765294546444984156,1765294546448920390,3936234,0.000000,0.000000,0.000000,0.000000,691456.000000,86432.000000
14,1765294546448920390,1765294546452856560,3936170,0.000000,0.000000,0.000000,0.000000,276736.000000,34592.000000
15,1765294546452856560,1765294546459346719,6490159,0.000000,0.000000,0.000000,0.000000,9153024.000000,1144128.000000
16,1765294546459346719,1765294546473840101,14493382,0.000000,0.000000,0.000000,0.000000,13376256.000000,1672032.000000
17,1765294546473840101,1765294546479456413,5616312,0.000000,0.000000,0.000000,0.000000,3717632.000000,464704.000000
18,1765294546479456413,1765294546490473349,11016936,0.000000,0.000000,0.000000,0.000000,8875520.000000,1109440.000000
19,1765294546490473349,1765294546498315032,7841683,0.000000,0.000000,0.000000,0.000000,8560128.000000,1070016.000000
20,1765294546498315032,1765294546505830307,7515275,0.000000,0.000000,0.000000,0.000000,8699904.000000,1087488.000000
21,1765294546505830307,1765294546510002003,4171696,0.000000,0.000000,0.000000,0.000000,214272.000000,26784.000000
22,1765294546510002003,1765294546513938045,3936042,0.000000,0.000000,0.000000,0.000000,8316928.000000,1039616.000000
23,1765294546513938045,1765294546517874503,3936458,0.000000,0.000000,0.000000,0.000000,1426688.000000,178336.000000
24,1765294546517874503,1765294546521811217,3936714,0.000000,0.000000,0.000000,0.000000,5660928.000000,707616.000000
25,1765294546521811217,1765294546525747771,3936554,0.000000,0.000000,0.000000,0.000000,9596928.000000,1199616.000000
26,1765294546525747771,1765294546529684421,3936650,0.000000,0.000000,0.000000,0.000000,372765184.000000,46595648.000000
27,1765294546529684421,1765294546536342425,6658004,0.000000,0.000000,0.000000,0.000000,16379648.000000,2047456.000000
28,1765294546536342425,1765294546541646759,5304334,0.000000,0.000000,0.000000,0.000000,334848.000000,41856.000000
29,1765294546541646759,1765294546545583314,3936555,0.000000,0.000000,0.000000,0.000000,8569856.000000,1071232.000000
30,1765294546545583314,1765294546549519643,3936329,0.000000,0.000000,0.000000,0.000000,101632.000000,12704.000000
31,1765294546549519643,1765294546553455749,3936106,0.000000,0.000000,0.000000,0.000000,64512.000000,8064.000000
32,1765294546553455749,1765294546558855319,5399570,0.000000,0.000000,0.000000,0.000000,8517376.000000,1064672.000000
33,1765294546558855319,1765294546571816692,12961373,0.000000,0.000000,0.000000,0.000000,8484096.000000,1060512.000000
34,1765294546571816692,1765294546577857687,6040995,0.000000,0.000000,0.000000,0.000000,8632064.000000,1079008.000000
35,1765294546577857687,1765294546581794017,3936330,0.000000,0.000000,0.000000,0.000000,78592.000000,9824.000000
36,1765294546581794017,1765294546585730827,3936810,0.000000,0.000000,0.000000,0.000000,8749312.000000,1093664.000000
37,1765294546585730827,1765294546598534148,12803321,0.000000,0.000000,0.000000,0.000000,8485632.000000,1060704.000000
38,1765294546598534148,1765294546606844259,8310111,0.000000,0.000000,0.000000,0.000000,8582656.000000,1072832.000000
39,1765294546606844259,1765294546611062613,4218354,0.000000,0.000000,0.000000,0.000000,88576.000000,11072.000000
40,1765294546611062613,1765294546614999039,3936426,0.000000,0.000000,0.000000,0.000000,8506880.000000,1063360.000000
41,1765294546614999039,1765294546618935113,3936074,0.000000,0.000000,0.000000,0.000000,657408.000000,82176.000000
42,1765294546618935113,1765294546622872179,3937066,0.000000,0.000000,0.000000,0.000000,4673536.000000,584192.000000
43,1765294546622872179,1765294546626808861,3936682,0.000000,0.000000,0.000000,0.000000,261979648.000000,32747456.000000
44,1765294546626808861,1765294546630744295,3935434,0.000000,0.000000,0.000000,0.000000,55551232.000000,6943904.000000
45,1765294546630744295,1765294546636716360,5972065,0.000000,0.000000,0.000000,0.000000,8902912.000000,1112864.000000
46,1765294546636716360,1765294546642661224,5944864,0.000000,0.000000,0.000000,0.000000,169984.000000,21248.000000
47,1765294546642661224,1765294546655339933,12678709,0.000000,0.000000,0.000000,0.000000,16964352.000000,2120544.000000
48,1765294546655339933,1765294546668721734,13381801,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
49,1765294546668721734,1765294546677294573,8572839,0.000000,0.000000,0.000000,0.000000,8480000.000000,1060000.000000
50,1765294546677294573,1765294546683012327,5717754,0.000000,0.000000,0.000000,0.000000,76544.000000,9568.000000
51,1765294546683012327,1765294546690693462,7681135,0.000000,0.000000,0.000000,0.000000,8482560.000000,1060320.000000
52,1765294546690693462,1765294546698354596,7661134,0.000000,0.000000,0.000000,0.000000,8491520.000000,1061440.000000
53,1765294546698354596,1765294546707119952,8765356,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
54,1765294546707119952,1765294546718911566,11791614,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
55,1765294546718911566,1765294546730253119,11341553,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
56,1765294546730253119,1765294546739076429,8823310,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
57,1765294546739076429,1765294546753854683,14778254,0.000000,0.000000,0.000000,0.000000,13589504.000000,1698688.000000
58,1765294546753854683,1765294546760406507,6551824,0.000000,0.000000,0.000000,0.000000,3362304.000000,420288.000000
59,1765294546760406507,1765294546774452741,14046234,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
60,1765294546774452741,1765294546779748948,5296207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,1765294546779748948,1765294546791116710,11367762,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
62,1765294546791116710,1765294546798424843,7308133,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
63,1765294546798424843,1765294546814140466,15715623,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
64,1765294546814140466,1765294546820153012,6012546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65,1765294546820153012,1765294546834054219,13901207,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
66,1765294546834054219,1765294546842042274,7988055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,1765294546842042274,1765294546854773945,12731671,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
68,1765294546854773945,1765294546864261656,9487711,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
69,1765294546864261656,1765294546875858865,11597209,0.000000,0.000000,0.000000,0.000000,8528896.000000,1066112.000000
70,1765294546875858865,1765294546879793435,3934570,0.000000,0.000000,0.000000,0.000000,19968.000000,2496.000000
71,1765294546879793435,1765294546883727684,3934249,0.000000,0.000000,0.000000,0.000000,610816.000000,76352.000000
72,1765294546883727684,1765294546888691978,4964294,0.000000,0.000000,0.000000,0.000000,7928832.000000,991104.000000
0,1765294546888693062,1765294546894206364,5513302,0.000000,0.000000,0.000000,0.000000,8488960.000000,1061120.000000
1,1765294546894206364,1765294546900622922,6416558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,1765294546900622922,1765294546914809293,14186371,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
3,1765294546914809293,1765294546923838083,9028790,0.000000,0.000000,0.000000,0.000000,4348672.000000,543584.000000
4,1765294546923838083,1765294546935071828,11233745,0.000000,0.000000,0.000000,0.000000,12603136.000000,1575392.000000
5,1765294546935071828,1765294546944122283,9050455,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
6,1765294546944122283,1765294546955813929,11691646,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
7,1765294546955813929,1765294546967194463,11380534,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
8,1765294546967194463,1765294546975830122,8635659,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
9,1765294546975830122,1765294546981824526,5994404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,1765294546981824526,1765294546994741837,12917311,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
11,1765294546994741837,1765294547002547586,7805749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,1765294547002547586,1765294547017684478,15136892,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
13,1765294547017684478,1765294547026187014,8502536,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
14,1765294547026187014,1765294547035583077,9396063,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
15,1765294547035583077,1765294547046852472,11269395,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
16,1765294547046852472,1765294547059117798,12265326,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
17,1765294547059117798,1765294547070795684,11677886,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
18,1765294547070795684,1765294547078321585,7525901,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
19,1765294547078321585,1765294547084310868,5989283,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
20,1765294547084310868,1765294547095803149,11492281,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
21,1765294547095803149,1765294547104350070,8546921,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
22,1765294547104350070,1765294547116992398,12642328,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
23,1765294547116992398,1765294547124104048,7111650,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
24,1765294547124104048,1765294547135408612,11304564,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
25,1765294547135408612,1765294547149107769,13699157,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
26,1765294547149107769,1765294547156491426,7383657,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
27,1765294547156491426,1765294547164401177,7909751,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
28,1765294547164401177,1765294547175850129,11448952,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
29,1765294547175850129,1765294547180467567,4617438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,1765294547180467567,1765294547194043104,13575537,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
31,1765294547194043104,1765294547200396333,6353229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,1765294547200396333,1765294547211616223,11219890,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
33,1765294547211616223,1765294547219212366,7596143,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
34,1765294547219212366,1765294547232199151,12986785,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
35,1765294547232199151,1765294547239688699,7489548,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
36,1765294547239688699,1765294547254742869,15054170,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
37,1765294547254742869,1765294547263892527,9149658,0.000000,0.000000,0.000000,0.000000,5875712.000000,734464.000000
38,1765294547263892527,1765294547275668015,11775488,0.000000,0.000000,0.000000,0.000000,11076096.000000,1384512.000000
39,1765294547275668015,1765294547281716916,6048901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,1765294547281716916,1765294547294196456,12479540,0.000000,0.000000,0.000000,0.000000,17007104.000000,2125888.000000
41,1765294547294196456,1765294547300572373,6375917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,1765294547300572373,1765294547313653305,13080932,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
43,1765294547313653305,1765294547319773920,6120615,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
44,1765294547319773920,1765294547332728961,12955041,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
45,1765294547332728961,1765294547339704127,6975166,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
46,1765294547339704127,1765294547355773108,16068981,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
47,1765294547355773108,1765294547359707711,3934603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,1765294547359707711,1765294547363642411,3934700,0.000000,0.000000,0.000000,0.000000,1024.000000,128.000000
49,1765294547363642411,1765294547375700083,12057672,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
50,1765294547375700083,1765294547381790489,6090406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,1765294547381790489,1765294547394007045,12216556,0.000000,0.000000,0.000000,0.000000,16952064.000000,2119008.000000
52,1765294547394007045,1765294547401206282,7199237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,1765294547401206282,1765294547414357904,13151622,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
54,1765294547414357904,1765294547418467040,4109136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,1765294547418467040,1765294547422401387,3934347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,1765294547422401387,1765294547431958127,9556740,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
57,1765294547431958127,1765294547440122605,8164478,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
0,1765294547440122605,1765294547453940230,13817625,0.000000,0.000000,0.000000,0.000000,15817984.000000,1977248.000000
1,1765294547453940230,1765294547460173327,6233097,0.000000,0.000000,0.000000,0.000000,1133824.000000,141728.000000
2,1765294547460173327,1765294547473436696,13263369,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
3,1765294547473436696,1765294547479104979,5668283,0.000000,0.000000,0.000000,0.000000,8489728.000000,1061216.000000
4,1765294547479104979,1765294547486320375,7215396,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
5,1765294547486320375,1765294547498668839,12348464,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
6,1765294547498668839,1765294547508375536,9706697,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
7,1765294547508375536,1765294547518052567,9677031,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
8,1765294547518052567,1765294547527302931,9250364,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
9,1765294547527302931,1765294547536159556,8856625,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
10,1765294547536159556,1765294547540094256,3934700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,1765294547540094256,1765294547544029179,3934923,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
12,1765294547544029179,1765294547559496800,15467621,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
13,1765294547559496800,1765294547570439274,10942474,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
14,1765294547570439274,1765294547578904656,8465382,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
15,1765294547578904656,1765294547589571731,10667075,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
16,1765294547589571731,1765294547598846927,9275196,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
17,1765294547598846927,1765294547612704489,13857562,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
18,1765294547612704489,1765294547618779470,6074981,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
19,1765294547618779470,1765294547630403243,11623773,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
20,1765294547630403243,1765294547639109912,8706669,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
21,1765294547639109912,1765294547654372119,15262207,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
22,1765294547654372119,1765294547660739461,6367342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,1765294547660739461,1765294547670650290,9910829,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
24,1765294547670650290,1765294547678355140,7704850,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
25,1765294547678355140,1765294547683620724,5265584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,1765294547683620724,1765294547694807908,11187184,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
27,1765294547694807908,1765294547705895506,11087598,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
28,1765294547705895506,1765294547715918947,10023441,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
29,1765294547715918947,1765294547720276378,4357431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,1765294547720276378,1765294547724633937,4357559,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
31,1765294547724633937,1765294547738477322,13843385,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
32,1765294547738477322,1765294547752532712,14055390,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
33,1765294547752532712,1765294547763499411,10966699,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
34,1765294547763499411,1765294547775415799,11916388,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
35,1765294547775415799,1765294547780980815,5565016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,1765294547780980815,1765294547794085428,13104613,0.000000,0.000000,0.000000,0.000000,16952064.000000,2119008.000000
37,1765294547794085428,1765294547803886399,9800971,0.000000,0.000000,0.000000,0.000000,5155840.000000,644480.000000
38,1765294547803886399,1765294547818478732,14592333,0.000000,0.000000,0.000000,0.000000,11795968.000000,1474496.000000
39,1765294547818478732,1765294547829191792,10713060,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
40,1765294547829191792,1765294547838964186,9772394,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
41,1765294547838964186,1765294547854843882,15879696,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
42,1765294547854843882,1765294547865889623,11045741,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
43,1765294547865889623,1765294547875839046,9949423,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
44,1765294547875839046,1765294547882074864,6235818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,1765294547882074864,1765294547893721357,11646493,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
46,1765294547893721357,1765294547900411427,6690070,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
47,1765294547900411427,1765294547915879784,15468357,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
48,1765294547915879784,1765294547923954084,8074300,0.000000,0.000000,0.000000,0.000000,7381504.000000,922688.000000
49,1765294547923954084,1765294547935127860,11173776,0.000000,0.000000,0.000000,0.000000,9570304.000000,1196288.000000
50,1765294547935127860,1765294547939485291,4357431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,1765294547939485291,1765294547943842722,4357431,0.000000,0.000000,0.000000,0.000000,3513088.000000,439136.000000
52,1765294547943842722,1765294547957003784,13161062,0.000000,0.000000,0.000000,0.000000,13438976.000000,1679872.000000
53,1765294547957003784,1765294547961361215,4357431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,1765294547961361215,1765294547968582275,7221060,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
55,1765294547968582275,1765294547977827199,9244924,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
56,1765294547977827199,1765294547982184598,4357399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,1765294547982184598,1765294547986542124,4357526,0.000000,0.000000,0.000000,0.000000,8476416.000000,1059552.000000
0,1765294547986542124,1765294547996360440,9818316,0.000000,0.000000,0.000000,0.000000,8476416.000000,1059552.000000
1,1765294547996360440,1765294548000717838,4357398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,1765294548000717838,1765294548005075429,4357591,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
3,1765294548005075429,1765294548019723668,14648239,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
4,1765294548019723668,1765294548029126548,9402880,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
5,1765294548029126548,1765294548039459373,10332825,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
6,1765294548039459373,1765294548055389439,15930066,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
7,1765294548055389439,1765294548066594192,11204753,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
8,1765294548066594192,1765294548077598684,11004492,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
9,1765294548077598684,1765294548082668230,5069546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,1765294548082668230,1765294548094364996,11696766,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
11,1765294548094364996,1765294548104046764,9681768,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
12,1765294548104046764,1765294548118491061,14444297,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
13,1765294548118491061,1765294548129091062,10600001,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
14,1765294548129091062,1765294548138494710,9403648,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
15,1765294548138494710,1765294548152465523,13970813,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
16,1765294548152465523,1765294548160115811,7650288,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
17,1765294548160115811,1765294548174858484,14742673,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
18,1765294548174858484,1765294548180326345,5467861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,1765294548180326345,1765294548194424137,14097792,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
20,1765294548194424137,1765294548203011347,8587210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,1765294548203011347,1765294548215932403,12921056,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
22,1765294548215932403,1765294548224761635,8829232,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
23,1765294548224761635,1765294548235165599,10403964,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
